timestamp_hour,site_id,arrivals_per_hour,average_service_time_minutes,average_waiting_time_minutes,average_queue_length,maximum_queue_length,charger_utilization,active_charging_sessions,completed_sessions
2019-03-24 05:00:00,JPL,0,,,0.0,0,0.0249,0.8,1
2019-03-24 06:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-24 06:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 07:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-24 07:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 08:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-24 08:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 09:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-24 09:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 10:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-24 10:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 11:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-24 11:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 12:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-24 12:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 13:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-24 13:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 14:00:00,Caltech,0,,,0.0,0,0.053,1.59,1
2019-03-24 14:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 15:00:00,Caltech,1,114.8,0.0,0.0,0,0.0242,0.73,1
2019-03-24 15:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 16:00:00,Caltech,0,,,0.0,0,0.0333,1.0,0
2019-03-24 16:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-24 17:00:00,Caltech,0,,,0.0,0,0.0242,0.73,1
2019-03-24 17:00:00,JPL,2,435.38,0.0,0.0,0,0.0256,0.82,0
2019-03-24 18:00:00,Caltech,2,231.06,0.0,0.0,0,0.0365,1.09,0
2019-03-24 18:00:00,JPL,0,,,0.0,0,0.0625,2.0,0
2019-03-24 19:00:00,Caltech,3,153.77,0.0,0.0,0,0.0959,2.88,0
2019-03-24 19:00:00,JPL,0,,,0.0,0,0.0625,2.0,0
2019-03-24 20:00:00,Caltech,1,353.88,0.0,0.0,0,0.1754,5.26,1
2019-03-24 20:00:00,JPL,1,309.75,0.0,0.0,0,0.0862,2.76,0
2019-03-24 21:00:00,Caltech,0,,,0.0,0,0.1356,4.07,1
2019-03-24 21:00:00,JPL,1,453.43,0.0,0.0,0,0.0987,3.16,0
2019-03-24 22:00:00,Caltech,1,238.43,0.0,0.0,0,0.1329,3.99,1
2019-03-24 22:00:00,JPL,0,,,0.0,0,0.125,4.0,0
2019-03-24 23:00:00,Caltech,1,482.42,0.0,0.0,0,0.1407,4.22,1
2019-03-24 23:00:00,JPL,0,,,0.0,0,0.125,4.0,0
2019-03-25 00:00:00,Caltech,0,,,0.0,0,0.1033,3.1,1
2019-03-25 00:00:00,JPL,0,,,0.0,0,0.1031,3.3,1
2019-03-25 01:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-25 01:00:00,JPL,1,63.12,0.0,0.0,0,0.0859,2.75,2
2019-03-25 02:00:00,Caltech,1,158.08,0.0,0.0,0,0.061,1.83,2
2019-03-25 02:00:00,JPL,0,,,0.0,0,0.0344,1.1,1
2019-03-25 03:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-25 03:00:00,JPL,0,,,0.0,0,0.0312,1.0,0
2019-03-25 04:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-25 04:00:00,JPL,0,,,0.0,0,0.0312,1.0,0
2019-03-25 05:00:00,Caltech,0,,,0.0,0,0.0479,1.44,1
2019-03-25 05:00:00,JPL,0,,,0.0,0,0.0125,0.4,1
2019-03-25 06:00:00,Caltech,0,,,0.0,0,0.0333,1.0,0
2019-03-25 06:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-25 07:00:00,Caltech,0,,,0.0,0,0.0021,0.06,1
2019-03-25 07:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-25 08:00:00,Caltech,0,,,0.0,0,0.0,0.0,0
2019-03-25 08:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-25 09:00:00,Caltech,0,,,0.0,0,0.0,0.0,0
2019-03-25 09:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-25 10:00:00,Caltech,0,,,0.0,0,0.0,0.0,0
2019-03-25 10:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-25 11:00:00,Caltech,0,,,0.0,0,0.0,0.0,0
2019-03-25 11:00:00,JPL,1,710.57,0.0,0.0,0,0.0024,0.08,0
2019-03-25 12:00:00,Caltech,0,,,0.0,0,0.0,0.0,0
2019-03-25 12:00:00,JPL,3,533.34,0.0,0.0,0,0.051,1.63,0
2019-03-25 13:00:00,Caltech,2,596.86,0.0,0.0,0,0.0231,0.69,0
2019-03-25 13:00:00,JPL,15,571.84,0.0,0.0,0,0.2893,9.26,0
2019-03-25 14:00:00,Caltech,2,593.67,0.0,0.0,0,0.0787,2.36,0
2019-03-25 14:00:00,JPL,31,517.99,261.32,7.46,18,0.9231,29.54,0
2019-03-25 15:00:00,Caltech,7,497.24,0.0,0.0,0,0.2109,6.33,0
2019-03-25 15:00:00,JPL,1,660.58,504.88,18.65,19,1.0,32.0,0
2019-03-25 16:00:00,Caltech,5,389.3,0.0,0.0,0,0.4499,13.5,0
2019-03-25 16:00:00,JPL,0,,,19.0,19,1.0,32.0,0
2019-03-25 17:00:00,Caltech,3,421.56,0.0,0.0,0,0.5987,17.96,0
2019-03-25 17:00:00,JPL,0,,,19.0,19,1.0,32.0,0
2019-03-25 18:00:00,Caltech,1,421.78,0.0,0.0,0,0.6083,18.25,2
2019-03-25 18:00:00,JPL,5,338.0,317.53,18.51,21,1.0,32.0,3
2019-03-25 19:00:00,Caltech,0,,,0.0,0,0.6,18.0,0
2019-03-25 19:00:00,JPL,2,290.59,324.14,22.8,23,1.0,32.0,0
2019-03-25 20:00:00,Caltech,1,388.02,0.0,0.0,0,0.5884,17.65,1
2019-03-25 20:00:00,JPL,0,,,22.81,23,1.0,32.0,1
2019-03-25 21:00:00,Caltech,0,,,0.0,0,0.6,18.0,0
2019-03-25 21:00:00,JPL,3,141.37,189.84,22.13,24,1.0,32.0,1
2019-03-25 22:00:00,Caltech,0,,,0.0,0,0.6,18.0,0
2019-03-25 22:00:00,JPL,4,124.2,177.8,23.62,24,1.0,32.0,5
2019-03-25 23:00:00,Caltech,2,92.63,0.0,0.0,0,0.5385,16.16,6
2019-03-25 23:00:00,JPL,6,110.39,148.37,20.4,23,1.0,32.0,12
2019-03-26 00:00:00,Caltech,1,46.7,0.0,0.0,0,0.4187,12.56,6
2019-03-26 00:00:00,JPL,1,112.5,113.55,14.22,17,1.0,32.0,7
2019-03-26 01:00:00,Caltech,4,103.03,0.0,0.0,0,0.2549,7.65,6
2019-03-26 01:00:00,JPL,2,40.91,111.28,9.64,12,1.0,32.0,7
2019-03-26 02:00:00,Caltech,0,,,0.0,0,0.1696,5.09,3
2019-03-26 02:00:00,JPL,0,,,3.64,6,1.0,32.0,4
2019-03-26 03:00:00,Caltech,0,,,0.0,0,0.0792,2.38,2
2019-03-26 03:00:00,JPL,0,,,0.59,2,0.9328,29.85,7
2019-03-26 04:00:00,Caltech,2,608.94,0.0,0.0,0,0.0692,2.08,2
2019-03-26 04:00:00,JPL,0,,,0.0,0,0.752,24.06,6
2019-03-26 05:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-26 05:00:00,JPL,1,181.27,0.0,0.0,0,0.6164,19.72,3
2019-03-26 06:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-26 06:00:00,JPL,0,,,0.0,0,0.5063,16.2,6
2019-03-26 07:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-26 07:00:00,JPL,0,,,0.0,0,0.2924,9.36,7
2019-03-26 08:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-26 08:00:00,JPL,0,,,0.0,0,0.1244,3.98,4
2019-03-26 09:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-26 09:00:00,JPL,0,,,0.0,0,0.0625,2.0,0
2019-03-26 10:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-26 10:00:00,JPL,0,,,0.0,0,0.0289,0.92,2
2019-03-26 11:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-26 11:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-26 12:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-26 12:00:00,JPL,5,534.33,0.0,0.0,0,0.0245,0.79,0
2019-03-26 13:00:00,Caltech,1,870.48,0.0,0.0,0,0.0641,1.92,1
2019-03-26 13:00:00,JPL,17,533.66,0.0,0.0,0,0.3776,12.08,0
2019-03-26 14:00:00,Caltech,2,367.97,0.0,0.0,0,0.0956,2.87,0
2019-03-26 14:00:00,JPL,23,548.23,207.81,3.83,13,0.9259,29.63,0
2019-03-26 15:00:00,Caltech,11,489.27,0.0,0.0,0,0.269,8.07,1
2019-03-26 15:00:00,JPL,5,398.03,487.99,17.51,18,1.0,32.0,0
2019-03-26 16:00:00,Caltech,6,443.28,0.0,0.0,0,0.598,17.94,1
2019-03-26 16:00:00,JPL,0,,,18.0,18,1.0,32.0,0
2019-03-26 17:00:00,Caltech,4,498.33,0.0,0.0,0,0.7143,21.43,0
2019-03-26 17:00:00,JPL,1,445.88,344.93,18.1,19,1.0,32.0,1
2019-03-26 18:00:00,Caltech,4,323.45,0.0,0.0,0,0.8086,24.26,1
2019-03-26 18:00:00,JPL,3,365.94,315.91,19.39,21,1.0,32.0,0
2019-03-26 19:00:00,Caltech,2,436.66,0.0,0.0,0,0.8661,25.98,2
2019-03-26 19:00:00,JPL,4,228.13,282.8,20.06,21,1.0,32.0,5
2019-03-26 20:00:00,Caltech,2,236.83,0.0,0.0,0,0.8906,26.72,0
2019-03-26 20:00:00,JPL,2,104.82,241.52,20.61,21,1.0,32.0,1
2019-03-26 21:00:00,Caltech,0,,,0.0,0,0.9114,27.34,1
2019-03-26 21:00:00,JPL,2,229.74,198.09,22.01,23,1.0,32.0,1
2019-03-26 22:00:00,Caltech,1,24.82,0.0,0.0,0,0.8707,26.12,2
2019-03-26 22:00:00,JPL,4,270.18,160.4,22.11,23,1.0,32.0,5
2019-03-26 23:00:00,Caltech,1,50.57,0.0,0.0,0,0.7603,22.81,6
2019-03-26 23:00:00,JPL,1,91.55,153.43,16.62,21,1.0,32.0,9
2019-03-27 00:00:00,Caltech,1,91.57,0.0,0.0,0,0.5711,17.13,9
2019-03-27 00:00:00,JPL,0,,,8.47,13,1.0,32.0,9
2019-03-27 01:00:00,Caltech,1,111.67,0.0,0.0,0,0.3777,11.33,4
2019-03-27 01:00:00,JPL,1,239.98,47.18,2.5,4,1.0,32.0,4
2019-03-27 02:00:00,Caltech,1,75.47,0.0,0.0,0,0.2321,6.96,6
2019-03-27 02:00:00,JPL,0,,,0.2,1,0.9823,31.43,2
2019-03-27 03:00:00,Caltech,2,123.67,0.0,0.0,0,0.1652,4.96,2
2019-03-27 03:00:00,JPL,0,,,0.0,0,0.8935,28.59,6
2019-03-27 04:00:00,Caltech,3,818.02,0.0,0.0,0,0.1556,4.67,3
2019-03-27 04:00:00,JPL,0,,,0.0,0,0.7162,22.92,4
2019-03-27 05:00:00,Caltech,0,,,0.0,0,0.1645,4.94,1
2019-03-27 05:00:00,JPL,0,,,0.0,0,0.5715,18.29,7
2019-03-27 06:00:00,Caltech,0,,,0.0,0,0.1083,3.25,1
2019-03-27 06:00:00,JPL,0,,,0.0,0,0.3311,10.59,8
2019-03-27 07:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-27 07:00:00,JPL,1,34.15,0.0,0.0,0,0.1568,5.02,4
2019-03-27 08:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-27 08:00:00,JPL,0,,,0.0,0,0.047,1.5,2
2019-03-27 09:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-27 09:00:00,JPL,0,,,0.0,0,0.0312,1.0,0
2019-03-27 10:00:00,Caltech,0,,,0.0,0,0.0805,2.42,1
2019-03-27 10:00:00,JPL,0,,,0.0,0,0.0312,1.0,0
2019-03-27 11:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-27 11:00:00,JPL,0,,,0.0,0,0.0127,0.41,1
2019-03-27 12:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-27 12:00:00,JPL,4,568.9,0.0,0.0,0,0.0298,0.95,0
2019-03-27 13:00:00,Caltech,1,333.9,0.0,0.0,0,0.0725,2.17,0
2019-03-27 13:00:00,JPL,16,490.09,0.0,0.0,0,0.2866,9.17,1
2019-03-27 14:00:00,Caltech,2,497.63,0.0,0.0,0,0.1046,3.14,1
2019-03-27 14:00:00,JPL,28,504.48,204.77,3.31,14,0.8765,28.05,1
2019-03-27 15:00:00,Caltech,7,487.63,0.0,0.0,0,0.2304,6.91,0
2019-03-27 15:00:00,JPL,5,394.85,507.59,18.67,19,1.0,32.0,0
2019-03-27 16:00:00,Caltech,5,520.7,0.0,0.0,0,0.496,14.88,0
2019-03-27 16:00:00,JPL,0,,,19.0,19,1.0,32.0,0
2019-03-27 17:00:00,Caltech,5,538.72,0.0,0.0,0,0.6317,18.95,0
2019-03-27 17:00:00,JPL,2,253.88,365.06,18.91,20,1.0,32.0,1
2019-03-27 18:00:00,Caltech,3,262.6,0.0,0.0,0,0.7648,22.94,1
2019-03-27 18:00:00,JPL,0,,,19.74,20,1.0,32.0,1
2019-03-27 19:00:00,Caltech,3,445.39,0.0,0.0,0,0.7543,22.63,3
2019-03-27 19:00:00,JPL,6,353.09,270.11,21.96,25,1.0,32.0,0
2019-03-27 20:00:00,Caltech,5,315.76,0.0,0.0,0,0.8815,26.45,0
2019-03-27 20:00:00,JPL,2,297.88,255.98,25.7,26,1.0,32.0,2
2019-03-27 21:00:00,Caltech,0,,,0.0,0,0.9074,27.22,1
2019-03-27 21:00:00,JPL,2,331.27,216.82,25.09,26,1.0,32.0,2
2019-03-27 22:00:00,Caltech,1,164.85,0.0,0.0,0,0.9307,27.92,1
2019-03-27 22:00:00,JPL,1,28.37,153.03,22.82,25,1.0,32.0,6
2019-03-27 23:00:00,Caltech,2,445.15,0.0,0.0,0,0.829,24.87,5
2019-03-27 23:00:00,JPL,3,135.06,137.96,16.58,20,1.0,32.0,12
2019-03-28 00:00:00,Caltech,3,114.32,0.0,0.0,0,0.7494,22.48,6
2019-03-28 00:00:00,JPL,0,,,7.4,11,1.0,32.0,5
2019-03-28 01:00:00,Caltech,2,76.71,0.0,0.0,0,0.5397,16.19,9
2019-03-28 01:00:00,JPL,1,106.67,67.37,3.84,6,1.0,32.0,5
2019-03-28 02:00:00,Caltech,1,660.95,0.0,0.0,0,0.3431,10.29,8
2019-03-28 02:00:00,JPL,0,,,0.35,2,0.9289,29.72,7
2019-03-28 03:00:00,Caltech,1,58.78,0.0,0.0,0,0.2028,6.08,2
2019-03-28 03:00:00,JPL,0,,,0.0,0,0.7671,24.55,6
2019-03-28 04:00:00,Caltech,0,,,0.0,0,0.1849,5.55,1
2019-03-28 04:00:00,JPL,0,,,0.0,0,0.636,20.35,2
2019-03-28 05:00:00,Caltech,1,582.23,0.0,0.0,0,0.1617,4.85,1
2019-03-28 05:00:00,JPL,0,,,0.0,0,0.4968,15.9,5
2019-03-28 06:00:00,Caltech,0,,,0.0,0,0.1667,5.0,0
2019-03-28 06:00:00,JPL,0,,,0.0,0,0.3767,12.05,3
2019-03-28 07:00:00,Caltech,0,,,0.0,0,0.1667,5.0,0
2019-03-28 07:00:00,JPL,0,,,0.0,0,0.2737,8.76,4
2019-03-28 08:00:00,Caltech,0,,,0.0,0,0.1603,4.81,1
2019-03-28 08:00:00,JPL,0,,,0.0,0,0.1585,5.07,4
2019-03-28 09:00:00,Caltech,0,,,0.0,0,0.1138,3.41,1
2019-03-28 09:00:00,JPL,0,,,0.0,0,0.0938,3.0,0
2019-03-28 10:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-28 10:00:00,JPL,0,,,0.0,0,0.035,1.12,3
2019-03-28 11:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-28 11:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-28 12:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-28 12:00:00,JPL,6,560.37,0.0,0.0,0,0.0284,0.91,0
2019-03-28 13:00:00,Caltech,2,308.5,0.0,0.0,0,0.1057,3.17,2
2019-03-28 13:00:00,JPL,23,545.21,0.0,0.0,0,0.4363,13.96,0
2019-03-28 14:00:00,Caltech,4,513.51,0.0,0.0,0,0.1297,3.89,1
2019-03-28 14:00:00,JPL,22,481.51,376.42,7.83,19,0.9819,31.42,0
2019-03-28 15:00:00,Caltech,6,540.36,0.0,0.0,0,0.2616,7.85,1
2019-03-28 15:00:00,JPL,0,,,19.0,19,1.0,32.0,0
2019-03-28 16:00:00,Caltech,8,420.38,0.0,0.0,0,0.5695,17.08,0
2019-03-28 16:00:00,JPL,0,,,19.0,19,1.0,32.0,0
2019-03-28 17:00:00,Caltech,5,275.95,0.0,0.0,0,0.7025,21.08,0
2019-03-28 17:00:00,JPL,0,,,19.0,19,1.0,32.0,0
2019-03-28 18:00:00,Caltech,1,307.43,0.0,0.0,0,0.8234,24.7,1
2019-03-28 18:00:00,JPL,2,303.08,286.24,19.7,21,1.0,32.0,0
2019-03-28 19:00:00,Caltech,4,404.02,0.0,0.0,0,0.8294,24.88,1
2019-03-28 19:00:00,JPL,8,320.89,261.33,22.75,25,1.0,32.0,4
2019-03-28 20:00:00,Caltech,4,91.05,0.0,0.0,0,0.8904,26.71,1
2019-03-28 20:00:00,JPL,2,223.53,234.38,24.97,26,1.0,32.0,2
2019-03-28 21:00:00,Caltech,2,175.95,0.0,0.0,0,0.9142,27.43,6
2019-03-28 21:00:00,JPL,3,215.54,184.07,26.54,28,1.0,32.0,0
2019-03-28 22:00:00,Caltech,0,,,0.0,0,0.8105,24.32,4
2019-03-28 22:00:00,JPL,1,113.75,215.07,24.91,28,1.0,32.0,7
2019-03-28 23:00:00,Caltech,2,169.82,0.0,0.0,0,0.6537,19.61,8
2019-03-28 23:00:00,JPL,3,87.97,215.24,16.52,22,1.0,32.0,14
2019-03-29 00:00:00,Caltech,1,56.62,0.0,0.0,0,0.4562,13.69,8
2019-03-29 00:00:00,JPL,1,95.3,172.22,6.8,11,1.0,32.0,7
2019-03-29 01:00:00,Caltech,1,67.52,0.0,0.0,0,0.2165,6.5,5
2019-03-29 01:00:00,JPL,1,30.8,147.65,5.94,6,1.0,32.0,0
2019-03-29 02:00:00,Caltech,1,669.53,0.0,0.0,0,0.1282,3.85,3
2019-03-29 02:00:00,JPL,2,264.78,66.26,5.57,6,1.0,32.0,2
2019-03-29 03:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-29 03:00:00,JPL,0,,,2.79,6,0.9779,31.29,9
2019-03-29 04:00:00,Caltech,0,,,0.0,0,0.0709,2.13,1
2019-03-29 04:00:00,JPL,1,198.75,0.0,0.0,0,0.7403,23.69,12
2019-03-29 05:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-29 05:00:00,JPL,0,,,0.0,0,0.4763,15.24,6
2019-03-29 06:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-29 06:00:00,JPL,0,,,0.0,0,0.3367,10.77,2
2019-03-29 07:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-29 07:00:00,JPL,0,,,0.0,0,0.2653,8.49,2
2019-03-29 08:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-29 08:00:00,JPL,0,,,0.0,0,0.1997,6.39,3
2019-03-29 09:00:00,Caltech,0,,,0.0,0,0.0667,2.0,0
2019-03-29 09:00:00,JPL,0,,,0.0,0,0.0754,2.41,4
2019-03-29 10:00:00,Caltech,0,,,0.0,0,0.0525,1.58,1
2019-03-29 10:00:00,JPL,0,,,0.0,0,0.0312,1.0,0
2019-03-29 11:00:00,Caltech,0,,,0.0,0,0.0333,1.0,0
2019-03-29 11:00:00,JPL,0,,,0.0,0,0.0312,1.0,0
2019-03-29 12:00:00,Caltech,0,,,0.0,0,0.0333,1.0,0
2019-03-29 12:00:00,JPL,3,486.64,0.0,0.0,0,0.0408,1.3,0
2019-03-29 13:00:00,Caltech,2,209.74,0.0,0.0,0,0.052,1.56,1
2019-03-29 13:00:00,JPL,1,720.62,0.0,0.0,0,0.1479,4.73,0
2019-03-29 14:00:00,Caltech,1,35.15,0.0,0.0,0,0.0678,2.03,0
2019-03-29 14:00:00,JPL,7,375.98,0.0,0.0,0,0.2408,7.7,1
2019-03-29 15:00:00,Caltech,6,421.01,0.0,0.0,0,0.1305,3.92,2
2019-03-29 15:00:00,JPL,7,295.22,0.0,0.0,0,0.4502,14.41,0
2019-03-29 16:00:00,Caltech,7,2232.03,0.0,0.0,0,0.3276,9.83,1
2019-03-29 16:00:00,JPL,9,259.01,0.0,0.0,0,0.6899,22.08,1
2019-03-29 17:00:00,Caltech,3,477.69,0.0,0.0,0,0.5035,15.1,0
2019-03-29 17:00:00,JPL,4,222.62,0.0,0.0,0,0.8312,26.6,3
2019-03-29 18:00:00,Caltech,2,343.23,0.0,0.0,0,0.5919,17.76,0
2019-03-29 18:00:00,JPL,2,350.23,0.0,0.0,0,0.859,27.49,4
2019-03-29 19:00:00,Caltech,2,262.05,0.0,0.0,0,0.5806,17.42,3
2019-03-29 19:00:00,JPL,4,179.52,0.0,0.0,0,0.7704,24.65,4
2019-03-29 20:00:00,Caltech,5,209.79,0.0,0.0,0,0.6215,18.64,0
2019-03-29 20:00:00,JPL,4,241.27,0.0,0.0,0,0.7332,23.46,6
2019-03-29 21:00:00,Caltech,0,,,0.0,0,0.7312,21.94,1
2019-03-29 21:00:00,JPL,0,,,0.0,0,0.671,21.47,3
2019-03-29 22:00:00,Caltech,2,410.98,0.0,0.0,0,0.7274,21.82,2
2019-03-29 22:00:00,JPL,0,,,0.0,0,0.5125,16.4,6
2019-03-29 23:00:00,Caltech,0,,,0.0,0,0.69,20.7,3
2019-03-29 23:00:00,JPL,0,,,0.0,0,0.3389,10.85,6
2019-03-30 00:00:00,Caltech,4,288.71,0.0,0.0,0,0.5904,17.71,8
2019-03-30 00:00:00,JPL,1,111.07,0.0,0.0,0,0.2175,6.96,3
2019-03-30 01:00:00,Caltech,0,,,0.0,0,0.3846,11.54,5
2019-03-30 01:00:00,JPL,0,,,0.0,0,0.1098,3.51,4
2019-03-30 02:00:00,Caltech,0,,,0.0,0,0.184,5.52,6
2019-03-30 02:00:00,JPL,0,,,0.0,0,0.03,0.96,2
2019-03-30 03:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-30 03:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 04:00:00,Caltech,2,468.78,0.0,0.0,0,0.1378,4.13,0
2019-03-30 04:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 05:00:00,Caltech,0,,,0.0,0,0.1573,4.72,1
2019-03-30 05:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 06:00:00,Caltech,0,,,0.0,0,0.1333,4.0,0
2019-03-30 06:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 07:00:00,Caltech,0,,,0.0,0,0.1169,3.51,1
2019-03-30 07:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 08:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-30 08:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 09:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-30 09:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 10:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-30 10:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 11:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-30 11:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 12:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-30 12:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 13:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-30 13:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-30 14:00:00,Caltech,0,,,0.0,0,0.1,3.0,0
2019-03-30 14:00:00,JPL,1,627.68,0.0,0.0,0,0.0072,0.23,0
2019-03-30 15:00:00,Caltech,2,272.2,0.0,0.0,0,0.1043,3.13,1
2019-03-30 15:00:00,JPL,1,312.95,0.0,0.0,0,0.045,1.44,0
2019-03-30 16:00:00,Caltech,1,150.15,0.0,0.0,0,0.1498,4.49,0
2019-03-30 16:00:00,JPL,0,,,0.0,0,0.0625,2.0,0
2019-03-30 17:00:00,Caltech,3,700.11,0.0,0.0,0,0.2001,6.0,1
2019-03-30 17:00:00,JPL,1,487.78,0.0,0.0,0,0.0761,2.44,0
2019-03-30 18:00:00,Caltech,0,,,0.0,0,0.2194,6.58,2
2019-03-30 18:00:00,JPL,1,103.65,0.0,0.0,0,0.1058,3.39,0
2019-03-30 19:00:00,Caltech,1,1842.08,0.0,0.0,0,0.135,4.05,1
2019-03-30 19:00:00,JPL,0,,,0.0,0,0.125,4.0,0
2019-03-30 20:00:00,Caltech,1,106.05,0.0,0.0,0,0.1908,5.72,0
2019-03-30 20:00:00,JPL,1,444.72,0.0,0.0,0,0.115,3.68,2
2019-03-30 21:00:00,Caltech,0,,,0.0,0,0.1693,5.08,1
2019-03-30 21:00:00,JPL,0,,,0.0,0,0.0938,3.0,0
2019-03-30 22:00:00,Caltech,1,123.08,0.0,0.0,0,0.1123,3.37,2
2019-03-30 22:00:00,JPL,0,,,0.0,0,0.0938,3.0,0
2019-03-30 23:00:00,Caltech,0,,,0.0,0,0.1333,4.0,0
2019-03-30 23:00:00,JPL,0,,,0.0,0,0.0938,3.0,0
2019-03-31 00:00:00,Caltech,2,184.69,0.0,0.0,0,0.1663,4.99,1
2019-03-31 00:00:00,JPL,0,,,0.0,0,0.0938,3.0,0
2019-03-31 01:00:00,Caltech,0,,,0.0,0,0.1667,5.0,0
2019-03-31 01:00:00,JPL,0,,,0.0,0,0.0602,1.93,2
2019-03-31 02:00:00,Caltech,1,233.37,0.0,0.0,0,0.1696,5.09,0
2019-03-31 02:00:00,JPL,0,,,0.0,0,0.0312,1.0,0
2019-03-31 03:00:00,Caltech,0,,,0.0,0,0.1712,5.14,2
2019-03-31 03:00:00,JPL,0,,,0.0,0,0.0266,0.85,1
2019-03-31 04:00:00,Caltech,0,,,0.0,0,0.1333,4.0,0
2019-03-31 04:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-31 05:00:00,Caltech,0,,,0.0,0,0.1333,4.0,0
2019-03-31 05:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-31 06:00:00,Caltech,0,,,0.0,0,0.1268,3.8,1
2019-03-31 06:00:00,JPL,0,,,0.0,0,0.0,0.0,0
2019-03-31 07:00:00,Caltech,1,737.07,0.0,0.0,0,0.1129,3.39,0
2019-03-31 07:00:00,JPL,0,,,0.0,0,0.0,0.0,0
