timestamp,t,total_demand,ground_truth_caltech_arrivals,ground_truth_jpl_arrivals,caltech_predicted_arrivals,jpl_predicted_arrivals,caltech_synthetic_arrivals,jpl_synthetic_arrivals,caltech_dt_predicted_queue,jpl_dt_predicted_queue,caltech_dt_predicted_wait,jpl_dt_predicted_wait,caltech_dt_predicted_util,jpl_dt_predicted_util,routed_to_caltech,routed_to_jpl,sim_caltech_queue,sim_jpl_queue,sim_caltech_wait,sim_jpl_wait,sim_caltech_util,sim_jpl_util,connection_lost
2018-09-16 08:00:00,261,0,0.0,0.0,0.4882560968399048,0.0,0.4882560968399048,0.0,0.0,0.0,0.0,0.0,0.34327777777777657,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.34327777777777657,0.06666666666666667,False
2018-09-16 09:00:00,262,0,0.0,0.0,0.5085176229476929,0.0,0.5085176229476929,0.0,0.0,0.0,0.0,0.0,0.4,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,False
2018-09-16 10:00:00,263,0,0.0,0.0,0.42397168278694153,0.0,0.42397168278694153,0.0,0.0,0.0,0.0,0.0,0.28994444444444123,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.28994444444444123,0.06666666666666667,False
2018-09-16 11:00:00,264,0,0.0,0.0,0.32914549112319946,0.00264405133202672,0.32914549112319946,0.00264405133202672,0.0,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,False
2018-09-16 12:00:00,265,0,0.0,0.0,0.40241360664367676,0.3015328347682953,0.40241360664367676,0.3015328347682953,0.0,0.0,0.0,0.0,0.20962962962962695,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.20962962962962695,0.06666666666666667,False
2018-09-16 13:00:00,266,0,0.0,0.0,1.4225163459777832,0.15558172762393951,1.4225163459777832,0.15558172762393951,0.0,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,False
2018-09-16 14:00:00,267,1,1.0,0.0,1.7044857740402222,0.248744934797287,1.7044857740402222,0.248744934797287,0.0,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,1,0,0.0,0.0,0.0,0.0,0.2319629629629627,0.06666666666666667,False
2018-09-16 15:00:00,268,4,4.0,0.0,3.5626182556152344,0.2774161696434021,3.5626182556152344,0.2774161696434021,0.0,0.0,0.0,0.0,0.4666666666666667,0.13333333333333333,3,1,0.0,0.0,0.0,0.0,0.3787037037037024,0.07072222222222181,False
2018-09-16 16:00:00,269,7,7.0,0.0,4.772188663482666,0.3979301154613495,4.772188663482666,0.3979301154613495,0.0,0.0,0.0,0.0,0.5617777777777782,0.2,6,1,0.0,0.0,0.0,0.0,0.45207407407407624,0.135,False
2018-09-16 17:00:00,270,6,5.0,1.0,4.084274768829346,0.4959968626499176,4.084274768829346,0.4959968626499176,0.0,0.0,0.0,0.0,0.7523148148148154,0.26666666666666666,4,2,0.0,0.0,0.0,0.0,0.6168888888888897,0.22648148148148015,False
2018-09-16 18:00:00,271,2,2.0,0.0,3.1236908435821533,1.2100886106491089,3.1236908435821533,1.2100886106491089,0.0,0.0,0.0,0.0,0.7607592592592584,0.4666666666666667,1,1,0.0,0.0,0.0,0.0,0.672722222222221,0.3725,False
2018-09-16 19:00:00,272,6,6.0,0.0,3.145636558532715,0.7305927276611328,3.145636558532715,0.7305927276611328,0.0,0.0,0.0,0.0,0.6372592592592587,0.4679629629629643,5,1,0.0,0.0,0.0,0.0,0.6961111111111111,0.339703703703706,False
2018-09-16 20:00:00,273,2,2.0,0.0,2.9662461280822754,0.4532155692577362,2.9662461280822754,0.4532155692577362,0.0,0.0,0.0,0.0,0.6858148148148151,0.4088333333333301,1,1,0.0,0.0,0.0,0.0,0.6175185185185182,0.3532962962962928,False
2018-09-16 21:00:00,274,5,4.0,1.0,2.3403799533843994,0.40936776995658875,2.3403799533843994,0.40936776995658875,0.0,0.0,0.0,0.0,0.5706111111111103,0.4,3,2,0.0,0.0,0.0,0.0,0.6360555555555564,0.4003518518518548,False
2018-09-16 22:00:00,275,2,2.0,0.0,3.6763100624084473,1.9457021951675415,3.6763100624084473,1.9457021951675415,0.0,0.0,0.0,0.0,0.7589259259259213,0.644925925925927,1,1,0.0,0.0,0.0,0.0,0.5952777777777737,0.47346296296296514,False
2018-09-16 23:00:00,276,6,6.0,0.0,2.712259292602539,0.2628454267978668,2.712259292602539,0.2628454267978668,0.0,0.0,0.0,0.0,0.5883333333333334,0.4385370370370381,5,1,0.0,0.0,0.0,0.0,0.6802592592592596,0.38351851851851987,False
2018-09-17 00:00:00,277,3,3.0,0.0,2.644096851348877,0.2323451191186905,2.644096851348877,0.2323451191186905,0.0,0.0,0.0,0.0,0.6860925925925888,0.33131481481481184,2,1,0.0,0.0,0.0,0.0,0.6730555555555515,0.28329629629629277,False
2018-09-17 01:00:00,278,5,5.0,0.0,2.804387092590332,0.09189051389694214,2.804387092590332,0.09189051389694214,0.0,0.0,0.0,0.0,0.6230740740740698,0.3333333333333333,4,1,0.0,0.0,0.0,0.0,0.5636111111111071,0.2678148148148143,False
