timestamp_hour,site_id,arrivals_per_hour,average_service_time_minutes,average_waiting_time_minutes,average_queue_length,maximum_queue_length,charger_utilization,active_charging_sessions,completed_sessions
2019-05-03 19:00:00,JPL,3,259.16,4292.27,150.53,151,1.0,15.0,2
2019-05-03 20:00:00,Caltech,1,419.95,158704.27,4188.09,4189,1.0,10.0,1
2019-05-03 20:00:00,JPL,6,179.38,4345.26,152.08,155,1.0,15.0,1
2019-05-03 21:00:00,Caltech,2,179.93,158740.23,4187.73,4189,1.0,10.0,2
2019-05-03 21:00:00,JPL,2,131.75,4339.23,154.35,156,1.0,15.0,1
2019-05-03 22:00:00,Caltech,0,,,4186.17,4188,1.0,10.0,3
2019-05-03 22:00:00,JPL,7,162.92,4345.56,157.87,160,1.0,15.0,5
2019-05-03 23:00:00,Caltech,0,,,4185.0,4185,1.0,10.0,0
2019-05-03 23:00:00,JPL,5,122.32,4364.39,157.65,159,1.0,15.0,4
2019-05-04 00:00:00,Caltech,1,58.72,158669.28,4185.29,4186,1.0,10.0,2
2019-05-04 00:00:00,JPL,0,,,153.35,159,1.0,15.0,9
2019-05-04 01:00:00,Caltech,0,,,4182.3,4184,1.0,10.0,3
2019-05-04 01:00:00,JPL,0,,,148.68,150,1.0,15.0,2
2019-05-04 02:00:00,Caltech,0,,,4181.0,4181,1.0,10.0,0
2019-05-04 02:00:00,JPL,0,,,146.72,148,1.0,15.0,2
2019-05-04 03:00:00,Caltech,2,803.18,158516.22,4181.64,4183,1.0,10.0,0
2019-05-04 03:00:00,JPL,1,160.27,4129.3,144.72,146,1.0,15.0,2
2019-05-04 04:00:00,Caltech,1,970.8,158472.0,4182.85,4183,1.0,10.0,1
2019-05-04 04:00:00,JPL,0,,,145.0,145,1.0,15.0,0
2019-05-04 05:00:00,Caltech,0,,,4181.48,4183,1.0,10.0,4
2019-05-04 05:00:00,JPL,0,,,145.0,145,1.0,15.0,0
2019-05-04 06:00:00,Caltech,1,2630.87,158399.17,4179.39,4180,1.0,10.0,2
2019-05-04 06:00:00,JPL,1,164.98,3952.55,144.09,145,1.0,15.0,1
2019-05-04 07:00:00,Caltech,0,,,4177.51,4178,1.0,10.0,2
2019-05-04 07:00:00,JPL,0,,,143.08,145,1.0,15.0,3
2019-05-04 08:00:00,Caltech,0,,,4175.01,4176,1.0,10.0,2
2019-05-04 08:00:00,JPL,0,,,142.0,142,1.0,15.0,1
2019-05-04 09:00:00,Caltech,0,,,4174.0,4174,1.0,10.0,0
2019-05-04 09:00:00,JPL,0,,,140.33,141,1.0,15.0,1
2019-05-04 10:00:00,Caltech,0,,,4171.92,4174,1.0,10.0,5
2019-05-04 10:00:00,JPL,0,,,138.25,140,1.0,15.0,3
2019-05-04 11:00:00,Caltech,0,,,4166.12,4169,1.0,10.0,4
2019-05-04 11:00:00,JPL,0,,,137.0,137,1.0,15.0,0
2019-05-04 12:00:00,Caltech,0,,,4164.21,4165,1.0,10.0,1
2019-05-04 12:00:00,JPL,2,571.31,3613.18,135.21,137,1.0,15.0,5
2019-05-04 13:00:00,Caltech,0,,,4163.77,4164,1.0,10.0,1
2019-05-04 13:00:00,JPL,0,,,133.07,134,1.0,15.0,3
2019-05-04 14:00:00,Caltech,1,110.48,157883.0,4163.2,4164,1.0,10.0,0
2019-05-04 14:00:00,JPL,0,,,131.0,131,1.0,15.0,0
2019-05-04 15:00:00,Caltech,0,,,4164.0,4164,1.0,10.0,0
2019-05-04 15:00:00,JPL,0,,,131.0,131,1.0,15.0,0
2019-05-04 16:00:00,Caltech,0,,,4164.0,4164,1.0,10.0,0
2019-05-04 16:00:00,JPL,0,,,131.0,131,1.0,15.0,0
2019-05-04 17:00:00,Caltech,2,117.38,157772.54,4165.66,4166,1.0,10.0,0
2019-05-04 17:00:00,JPL,1,454.37,3339.5,130.6,131,1.0,15.0,1
2019-05-04 18:00:00,Caltech,2,336.44,157750.42,4167.27,4168,1.0,10.0,1
2019-05-04 18:00:00,JPL,1,385.28,3307.6,130.27,131,1.0,15.0,3
2019-05-04 19:00:00,Caltech,1,421.85,157736.92,4167.48,4168,1.0,10.0,1
2019-05-04 19:00:00,JPL,0,,,127.61,129,1.0,15.0,2
2019-05-04 20:00:00,Caltech,1,45.18,157678.78,4167.22,4168,1.0,10.0,1
2019-05-04 20:00:00,JPL,0,,,127.0,127,1.0,15.0,0
2019-05-04 21:00:00,Caltech,0,,,4165.27,4167,1.0,10.0,2
2019-05-04 21:00:00,JPL,0,,,126.74,127,1.0,15.0,1
2019-05-04 22:00:00,Caltech,1,122.5,157550.45,4164.54,4165,1.0,10.0,3
2019-05-04 22:00:00,JPL,0,,,122.98,126,1.0,15.0,6
2019-05-04 23:00:00,Caltech,0,,,4162.52,4163,1.0,10.0,1
2019-05-04 23:00:00,JPL,0,,,118.5,120,1.0,15.0,3
2019-05-05 00:00:00,Caltech,0,,,4161.34,4162,1.0,10.0,1
2019-05-05 00:00:00,JPL,0,,,117.0,117,1.0,15.0,0
2019-05-05 01:00:00,Caltech,1,965.6,157396.35,4161.32,4162,1.0,10.0,0
2019-05-05 01:00:00,JPL,0,,,117.0,117,1.0,15.0,0
2019-05-05 02:00:00,Caltech,1,2314.35,157325.42,4161.03,4162,1.0,10.0,2
2019-05-05 02:00:00,JPL,0,,,116.36,117,1.0,15.0,2
2019-05-05 03:00:00,Caltech,2,1145.24,157358.17,4162.77,4163,1.0,10.0,1
2019-05-05 03:00:00,JPL,0,,,114.88,115,1.0,15.0,1
2019-05-05 04:00:00,Caltech,0,,,4160.68,4162,1.0,10.0,2
2019-05-05 04:00:00,JPL,0,,,113.02,114,1.0,15.0,2
2019-05-05 05:00:00,Caltech,0,,,4158.3,4160,1.0,10.0,3
2019-05-05 05:00:00,JPL,0,,,111.85,112,1.0,15.0,1
2019-05-05 06:00:00,Caltech,0,,,4157.0,4157,1.0,10.0,0
2019-05-05 06:00:00,JPL,0,,,111.0,111,1.0,15.0,0
2019-05-05 07:00:00,Caltech,0,,,4157.0,4157,1.0,10.0,0
2019-05-05 07:00:00,JPL,0,,,110.43,111,1.0,15.0,1
2019-05-05 08:00:00,Caltech,1,558.92,157114.57,4155.54,4157,1.0,10.0,3
2019-05-05 08:00:00,JPL,0,,,108.16,110,1.0,15.0,3
2019-05-05 09:00:00,Caltech,1,3769.0,157292.82,4155.01,4156,1.0,10.0,2
2019-05-05 09:00:00,JPL,0,,,105.7,107,1.0,15.0,2
2019-05-05 10:00:00,Caltech,0,,,4154.0,4154,1.0,10.0,0
2019-05-05 10:00:00,JPL,0,,,103.66,105,1.0,15.0,2
2019-05-05 11:00:00,Caltech,0,,,4152.51,4154,1.0,10.0,2
2019-05-05 11:00:00,JPL,0,,,101.38,103,1.0,15.0,3
2019-05-05 12:00:00,Caltech,0,,,4150.18,4152,1.0,10.0,2
2019-05-05 12:00:00,JPL,0,,,98.44,100,1.0,15.0,3
2019-05-05 13:00:00,Caltech,0,,,4149.54,4150,1.0,10.0,1
2019-05-05 13:00:00,JPL,0,,,95.38,97,1.0,15.0,7
2019-05-05 14:00:00,Caltech,0,,,4146.76,4149,1.0,10.0,4
2019-05-05 14:00:00,JPL,0,,,84.43,90,1.0,15.0,11
2019-05-05 15:00:00,Caltech,1,87.88,156916.82,4143.15,4145,1.0,10.0,3
2019-05-05 15:00:00,JPL,0,,,79.0,79,1.0,15.0,0
2019-05-05 16:00:00,Caltech,1,456.8,156944.53,4142.15,4143,1.0,10.0,3
2019-05-05 16:00:00,JPL,0,,,76.72,79,1.0,15.0,4
2019-05-05 17:00:00,Caltech,1,192.23,157142.9,4139.45,4141,1.0,10.0,3
2019-05-05 17:00:00,JPL,0,,,75.0,75,1.0,15.0,0
2019-05-05 18:00:00,Caltech,2,291.74,157208.77,4138.99,4140,1.0,10.0,1
2019-05-05 18:00:00,JPL,0,,,75.0,75,1.0,15.0,0
2019-05-05 19:00:00,Caltech,1,48.47,157263.05,4140.82,4141,1.0,10.0,0
2019-05-05 19:00:00,JPL,1,291.08,1819.83,75.93,76,1.0,15.0,0
2019-05-05 20:00:00,Caltech,1,99.7,157233.95,4141.17,4142,1.0,10.0,1
2019-05-05 20:00:00,JPL,0,,,74.89,76,1.0,15.0,2
2019-05-05 21:00:00,Caltech,0,,,4141.0,4141,1.0,10.0,0
2019-05-05 21:00:00,JPL,1,52.27,1647.93,73.83,74,1.0,15.0,2
2019-05-05 22:00:00,Caltech,1,190.6,157087.98,4138.73,4141,1.0,10.0,4
2019-05-05 22:00:00,JPL,0,,,72.06,73,1.0,15.0,2
2019-05-05 23:00:00,Caltech,0,,,4138.0,4138,1.0,10.0,0
2019-05-05 23:00:00,JPL,1,249.25,1545.75,69.19,71,1.0,15.0,4
2019-05-06 00:00:00,Caltech,1,5.12,157083.12,4138.35,4139,1.0,10.0,0
2019-05-06 00:00:00,JPL,0,,,65.65,68,1.0,15.0,5
2019-05-06 01:00:00,Caltech,1,21.08,157055.28,4138.62,4140,1.0,10.0,2
2019-05-06 01:00:00,JPL,0,,,62.55,63,1.0,15.0,2
2019-05-06 02:00:00,Caltech,1,192.95,156998.43,4135.69,4138,1.0,10.0,4
2019-05-06 02:00:00,JPL,0,,,61.0,61,1.0,15.0,0
2019-05-06 03:00:00,Caltech,0,,,4133.68,4135,1.0,10.0,2
2019-05-06 03:00:00,JPL,0,,,61.0,61,1.0,15.0,0
2019-05-06 04:00:00,Caltech,0,,,4132.35,4133,1.0,10.0,1
2019-05-06 04:00:00,JPL,0,,,59.29,61,1.0,15.0,3
2019-05-06 05:00:00,Caltech,0,,,4131.74,4132,1.0,10.0,1
2019-05-06 05:00:00,JPL,0,,,57.14,58,1.0,15.0,2
2019-05-06 06:00:00,Caltech,0,,,4130.33,4131,1.0,10.0,1
2019-05-06 06:00:00,JPL,0,,,53.25,56,1.0,15.0,4
2019-05-06 07:00:00,Caltech,0,,,4129.22,4130,1.0,10.0,2
2019-05-06 07:00:00,JPL,0,,,51.8,52,1.0,15.0,1
2019-05-06 08:00:00,Caltech,0,,,4126.11,4128,1.0,10.0,4
2019-05-06 08:00:00,JPL,0,,,50.3,51,1.0,15.0,1
2019-05-06 09:00:00,Caltech,0,,,4122.84,4124,1.0,10.0,3
2019-05-06 09:00:00,JPL,0,,,49.87,50,1.0,15.0,1
2019-05-06 10:00:00,Caltech,0,,,4120.71,4121,1.0,10.0,1
2019-05-06 10:00:00,JPL,0,,,48.11,49,1.0,15.0,1
2019-05-06 11:00:00,Caltech,0,,,4115.43,4120,1.0,10.0,7
2019-05-06 11:00:00,JPL,1,699.93,817.28,47.86,48,1.0,15.0,1
2019-05-06 12:00:00,Caltech,0,,,4112.84,4113,1.0,10.0,1
2019-05-06 12:00:00,JPL,7,607.08,839.7,48.09,52,1.0,15.0,3
2019-05-06 13:00:00,Caltech,1,300.67,156328.52,4110.98,4112,1.0,10.0,2
2019-05-06 13:00:00,JPL,19,529.56,1283.25,57.95,68,1.0,15.0,3
2019-05-06 14:00:00,Caltech,2,690.67,156358.07,4111.05,4112,1.0,10.0,3
2019-05-06 14:00:00,JPL,24,527.67,2052.7,83.11,91,1.0,15.0,2
2019-05-06 15:00:00,Caltech,6,396.26,156399.48,4110.76,4114,1.0,10.0,2
2019-05-06 15:00:00,JPL,0,,,88.83,90,1.0,15.0,3
2019-05-06 16:00:00,Caltech,9,408.38,156851.71,4119.35,4122,1.0,10.0,2
2019-05-06 16:00:00,JPL,1,497.05,2437.82,86.82,87,1.0,15.0,1
2019-05-06 17:00:00,Caltech,5,399.77,157232.47,4123.15,4125,1.0,10.0,1
2019-05-06 17:00:00,JPL,1,613.17,2400.98,85.92,87,1.0,15.0,3
2019-05-06 18:00:00,Caltech,4,308.11,157362.0,4126.41,4128,1.0,10.0,1
2019-05-06 18:00:00,JPL,3,280.31,2341.45,84.91,86,1.0,15.0,2
2019-05-06 19:00:00,Caltech,2,234.86,157400.96,4128.96,4130,1.0,10.0,0
2019-05-06 19:00:00,JPL,2,304.78,2303.07,86.76,88,1.0,15.0,1
2019-05-06 20:00:00,Caltech,3,168.79,157454.34,4130.9,4132,1.0,10.0,2
2019-05-06 20:00:00,JPL,1,120.9,2302.98,85.45,87,1.0,15.0,3
2019-05-06 21:00:00,Caltech,2,168.29,157479.84,4131.46,4132,1.0,10.0,2
2019-05-06 21:00:00,JPL,3,211.18,2333.47,85.05,86,1.0,15.0,3
2019-05-06 22:00:00,Caltech,0,,,4129.7,4131,1.0,10.0,3
2019-05-06 22:00:00,JPL,2,187.34,2302.57,82.21,85,1.0,15.0,5
2019-05-06 23:00:00,Caltech,1,84.07,157400.95,4127.7,4128,1.0,10.0,1
2019-05-06 23:00:00,JPL,9,122.69,2329.0,83.97,86,1.0,15.0,6
2019-05-07 00:00:00,Caltech,0,,,4126.31,4128,1.0,10.0,3
2019-05-07 00:00:00,JPL,3,89.31,2330.18,84.08,86,1.0,15.0,7
2019-05-07 01:00:00,Caltech,1,62.85,157275.97,4124.88,4125,1.0,10.0,1
2019-05-07 01:00:00,JPL,0,,,77.06,81,1.0,15.0,8
2019-05-07 02:00:00,Caltech,0,,,4124.64,4125,1.0,10.0,2
2019-05-07 02:00:00,JPL,1,77.83,2220.62,72.57,73,1.0,15.0,1
2019-05-07 03:00:00,Caltech,2,115.23,157187.26,4123.47,4124,1.0,10.0,2
2019-05-07 03:00:00,JPL,1,223.63,2157.77,70.26,73,1.0,15.0,4
2019-05-07 04:00:00,Caltech,0,,,4122.48,4123,1.0,10.0,1
2019-05-07 04:00:00,JPL,0,,,69.58,70,1.0,15.0,1
2019-05-07 05:00:00,Caltech,0,,,4120.17,4122,1.0,10.0,2
2019-05-07 05:00:00,JPL,0,,,68.67,69,1.0,15.0,1
2019-05-07 06:00:00,Caltech,0,,,4118.72,4120,1.0,10.0,2
2019-05-07 06:00:00,JPL,0,,,67.25,68,1.0,15.0,1
2019-05-07 07:00:00,Caltech,0,,,4116.79,4118,1.0,10.0,2
2019-05-07 07:00:00,JPL,0,,,66.08,67,1.0,15.0,2
2019-05-07 08:00:00,Caltech,0,,,4116.0,4116,1.0,10.0,0
2019-05-07 08:00:00,JPL,0,,,64.87,65,1.0,15.0,1
2019-05-07 09:00:00,Caltech,0,,,4115.74,4116,1.0,10.0,1
2019-05-07 09:00:00,JPL,0,,,63.6,64,1.0,15.0,1
2019-05-07 10:00:00,Caltech,0,,,4115.0,4115,1.0,10.0,0
2019-05-07 10:00:00,JPL,0,,,62.92,63,1.0,15.0,1
2019-05-07 11:00:00,Caltech,0,,,4113.72,4115,1.0,10.0,3
2019-05-07 11:00:00,JPL,0,,,61.04,62,1.0,15.0,2
2019-05-07 12:00:00,Caltech,0,,,4112.0,4112,1.0,10.0,0
2019-05-07 12:00:00,JPL,7,559.74,1675.64,61.43,66,1.0,15.0,1
2019-05-07 13:00:00,Caltech,1,320.43,156609.17,4111.02,4112,1.0,10.0,2
2019-05-07 13:00:00,JPL,22,565.55,2072.79,74.15,83,1.0,15.0,5
2019-05-07 14:00:00,Caltech,3,664.71,156584.22,4112.27,4113,1.0,10.0,1
2019-05-07 14:00:00,JPL,22,523.17,2855.41,96.18,104,1.0,15.0,1
2019-05-07 15:00:00,Caltech,7,503.92,156677.92,4115.71,4120,1.0,10.0,0
2019-05-07 15:00:00,JPL,1,598.78,3234.5,103.24,104,1.0,15.0,3
2019-05-07 16:00:00,Caltech,12,414.78,157225.33,4125.23,4129,1.0,10.0,3
2019-05-07 16:00:00,JPL,0,,,102.0,102,1.0,15.0,0
2019-05-07 17:00:00,Caltech,4,402.65,157512.34,4130.95,4132,1.0,10.0,1
2019-05-07 17:00:00,JPL,0,,,101.96,102,1.0,15.0,1
2019-05-07 18:00:00,Caltech,1,384.87,157565.77,4131.07,4132,1.0,10.0,2
2019-05-07 18:00:00,JPL,3,335.86,3052.59,101.34,103,1.0,15.0,1
2019-05-07 19:00:00,Caltech,4,269.97,157579.35,4131.78,4134,1.0,10.0,2
2019-05-07 19:00:00,JPL,2,370.49,3086.41,104.41,105,1.0,15.0,1
2019-05-07 20:00:00,Caltech,1,72.97,157657.42,4130.68,4133,1.0,10.0,5
2019-05-07 20:00:00,JPL,0,,,103.15,104,1.0,15.0,1
2019-05-07 21:00:00,Caltech,3,168.66,157630.45,4130.36,4131,1.0,10.0,1
2019-05-07 21:00:00,JPL,3,121.0,3014.29,102.95,104,1.0,15.0,2
2019-05-07 22:00:00,Caltech,2,151.46,157617.1,4131.1,4132,1.0,10.0,4
2019-05-07 22:00:00,JPL,7,155.25,3097.82,106.39,108,1.0,15.0,3
2019-05-07 23:00:00,Caltech,1,117.3,157583.77,4128.21,4130,1.0,10.0,3
2019-05-07 23:00:00,JPL,4,133.6,3120.11,110.09,112,1.0,15.0,1
2019-05-08 00:00:00,Caltech,2,467.53,157525.5,4127.21,4128,1.0,10.0,2
2019-05-08 00:00:00,JPL,1,210.38,3098.52,109.57,111,1.0,15.0,5
2019-05-08 01:00:00,Caltech,2,84.31,157502.27,4126.67,4128,1.0,10.0,1
2019-05-08 01:00:00,JPL,0,,,106.54,107,1.0,15.0,1
2019-05-08 02:00:00,Caltech,2,148.31,157485.29,4127.77,4128,1.0,10.0,3
2019-05-08 02:00:00,JPL,0,,,106.0,106,1.0,15.0,0
2019-05-08 03:00:00,Caltech,2,100.0,157463.67,4127.95,4129,1.0,10.0,1
2019-05-08 03:00:00,JPL,0,,,106.0,106,1.0,15.0,0
2019-05-08 04:00:00,Caltech,0,,,4127.59,4128,1.0,10.0,2
2019-05-08 04:00:00,JPL,1,199.02,2888.42,105.54,107,1.0,15.0,2
2019-05-08 05:00:00,Caltech,1,40.27,157362.3,4125.16,4126,1.0,10.0,3
2019-05-08 05:00:00,JPL,0,,,104.99,105,1.0,15.0,1
2019-05-08 06:00:00,Caltech,0,,,4123.08,4124,1.0,10.0,2
2019-05-08 06:00:00,JPL,0,,,103.0,104,1.0,15.0,1
2019-05-08 07:00:00,Caltech,0,,,4122.0,4122,1.0,10.0,0
2019-05-08 07:00:00,JPL,0,,,102.72,103,1.0,15.0,2
2019-05-08 08:00:00,Caltech,0,,,4121.45,4122,1.0,10.0,1
2019-05-08 08:00:00,JPL,0,,,101.0,101,1.0,15.0,0
2019-05-08 09:00:00,Caltech,0,,,4120.18,4121,1.0,10.0,1
2019-05-08 09:00:00,JPL,0,,,97.25,101,1.0,15.0,7
2019-05-08 10:00:00,Caltech,0,,,4120.0,4120,1.0,10.0,0
2019-05-08 10:00:00,JPL,0,,,93.27,94,1.0,15.0,1
2019-05-08 11:00:00,Caltech,0,,,4118.66,4120,1.0,10.0,3
2019-05-08 11:00:00,JPL,0,,,92.04,93,1.0,15.0,1
2019-05-08 12:00:00,Caltech,0,,,4117.0,4117,1.0,10.0,0
2019-05-08 12:00:00,JPL,5,553.95,2408.35,91.99,94,1.0,15.0,4
2019-05-08 13:00:00,Caltech,1,321.68,156905.73,4116.69,4117,1.0,10.0,2
2019-05-08 13:00:00,JPL,19,528.53,2647.53,100.22,108,1.0,15.0,4
2019-05-08 14:00:00,Caltech,2,250.73,156860.62,4117.02,4118,1.0,10.0,0
2019-05-08 14:00:00,JPL,25,541.85,3373.09,122.42,131,1.0,15.0,3
2019-05-08 15:00:00,Caltech,10,542.54,156949.29,4121.71,4128,1.0,10.0,0
2019-05-08 15:00:00,JPL,0,,,124.59,130,1.0,15.0,9
2019-05-08 16:00:00,Caltech,7,423.72,157372.01,4132.42,4135,1.0,10.0,0
2019-05-08 16:00:00,JPL,1,366.22,3779.97,119.79,121,1.0,15.0,3
2019-05-08 17:00:00,Caltech,3,454.02,157458.22,4136.37,4137,1.0,10.0,2
2019-05-08 17:00:00,JPL,0,,,114.62,119,1.0,15.0,6
2019-05-08 18:00:00,Caltech,7,339.84,157661.0,4138.7,4143,1.0,10.0,0
2019-05-08 18:00:00,JPL,2,324.15,3728.64,112.34,113,1.0,15.0,2
2019-05-08 19:00:00,Caltech,4,361.95,157813.76,4144.84,4147,1.0,10.0,0
2019-05-08 19:00:00,JPL,3,254.68,3772.26,114.16,115,1.0,15.0,2
2019-05-08 20:00:00,Caltech,3,238.04,157916.9,4146.59,4148,1.0,10.0,4
2019-05-08 20:00:00,JPL,1,235.85,3750.25,114.48,115,1.0,15.0,1
2019-05-08 21:00:00,Caltech,0,,,4146.0,4146,1.0,10.0,0
2019-05-08 21:00:00,JPL,3,293.36,3726.52,115.81,117,1.0,15.0,0
2019-05-08 22:00:00,Caltech,0,,,4146.0,4146,1.0,10.0,0
2019-05-08 22:00:00,JPL,5,180.56,3748.67,118.59,121,1.0,15.0,1
2019-05-08 23:00:00,Caltech,2,72.37,157820.09,4147.2,4148,1.0,10.0,1
2019-05-08 23:00:00,JPL,5,128.22,3770.64,124.75,126,1.0,15.0,0
2019-05-09 00:00:00,Caltech,0,,,4145.84,4147,1.0,10.0,2
2019-05-09 00:00:00,JPL,3,578.6,3740.4,128.23,129,1.0,15.0,0
2019-05-09 01:00:00,Caltech,2,124.37,157705.41,4145.72,4147,1.0,10.0,0
2019-05-09 01:00:00,JPL,0,,,128.38,129,1.0,15.0,2
2019-05-09 02:00:00,Caltech,0,,,4145.89,4147,1.0,10.0,2
2019-05-09 02:00:00,JPL,0,,,126.15,127,1.0,15.0,3
2019-05-09 03:00:00,Caltech,1,83.48,157667.87,4145.93,4146,1.0,10.0,0
2019-05-09 03:00:00,JPL,0,,,122.15,124,1.0,15.0,3
2019-05-09 04:00:00,Caltech,0,,,4145.4,4146,1.0,10.0,1
2019-05-09 04:00:00,JPL,0,,,119.36,121,1.0,15.0,3
2019-05-09 05:00:00,Caltech,1,1238.43,157581.53,4144.78,4146,1.0,10.0,2
2019-05-09 05:00:00,JPL,0,,,117.68,118,1.0,15.0,1
2019-05-09 06:00:00,Caltech,0,,,4143.44,4144,1.0,10.0,2
2019-05-09 06:00:00,JPL,0,,,115.26,117,1.0,15.0,3
2019-05-09 07:00:00,Caltech,0,,,4142.0,4142,1.0,10.0,0
2019-05-09 07:00:00,JPL,0,,,113.17,114,1.0,15.0,1
2019-05-09 08:00:00,Caltech,0,,,4141.14,4142,1.0,10.0,3
2019-05-09 08:00:00,JPL,0,,,113.0,113,1.0,15.0,0
2019-05-09 09:00:00,Caltech,0,,,4139.0,4139,1.0,10.0,0
2019-05-09 09:00:00,JPL,0,,,113.0,113,1.0,15.0,0
2019-05-09 10:00:00,Caltech,0,,,4138.56,4139,1.0,10.0,1
2019-05-09 10:00:00,JPL,0,,,113.0,113,1.0,15.0,0
2019-05-09 11:00:00,Caltech,0,,,4137.5,4138,1.0,10.0,1
2019-05-09 11:00:00,JPL,0,,,111.74,113,1.0,15.0,3
2019-05-09 12:00:00,Caltech,0,,,4135.24,4137,1.0,10.0,3
2019-05-09 12:00:00,JPL,7,610.56,3057.36,110.24,114,1.0,15.0,3
2019-05-09 13:00:00,Caltech,1,367.93,157075.2,4134.48,4135,1.0,10.0,0
2019-05-09 13:00:00,JPL,23,554.71,3499.24,122.65,135,1.0,15.0,2
2019-05-09 14:00:00,Caltech,3,419.16,157040.2,4136.33,4137,1.0,10.0,1
2019-05-09 14:00:00,JPL,22,522.02,4375.22,149.4,155,1.0,15.0,3
2019-05-09 15:00:00,Caltech,10,494.83,157196.61,4140.56,4146,1.0,10.0,1
2019-05-09 15:00:00,JPL,0,,,153.3,154,1.0,15.0,1
2019-05-09 16:00:00,Caltech,1,470.78,157501.5,4145.65,4146,1.0,10.0,2
2019-05-09 16:00:00,JPL,0,,,151.71,153,1.0,15.0,2
2019-05-09 17:00:00,Caltech,8,488.04,157650.0,4149.64,4152,1.0,10.0,3
2019-05-09 17:00:00,JPL,0,,,150.18,151,1.0,15.0,1
2019-05-09 18:00:00,Caltech,2,424.83,157859.9,4149.95,4151,1.0,10.0,3
2019-05-09 18:00:00,JPL,4,319.43,4560.7,152.18,154,1.0,15.0,0
2019-05-09 19:00:00,Caltech,2,264.7,157828.35,4149.52,4150,1.0,10.0,1
2019-05-09 19:00:00,JPL,2,370.33,4586.38,153.87,155,1.0,15.0,2
2019-05-09 20:00:00,Caltech,2,239.03,157850.28,4151.37,4152,1.0,10.0,0
2019-05-09 20:00:00,JPL,1,161.52,4603.03,153.82,154,1.0,15.0,2
2019-05-09 21:00:00,Caltech,2,110.64,157876.09,4153.55,4154,1.0,10.0,0
2019-05-09 21:00:00,JPL,0,,,151.07,153,1.0,15.0,4
2019-05-09 22:00:00,Caltech,1,132.93,157867.38,4154.82,4155,1.0,10.0,0
2019-05-09 22:00:00,JPL,6,139.26,4560.69,151.7,154,1.0,15.0,2
2019-05-09 23:00:00,Caltech,0,,,4155.0,4155,1.0,10.0,0
2019-05-09 23:00:00,JPL,2,169.38,4547.27,152.92,154,1.0,15.0,2
2019-05-10 00:00:00,Caltech,3,390.32,157731.93,4155.27,4157,1.0,10.0,1
2019-05-10 00:00:00,JPL,4,59.89,4529.51,154.28,156,1.0,15.0,1
2019-05-10 01:00:00,Caltech,2,146.69,157755.03,4157.7,4159,1.0,10.0,0
2019-05-10 01:00:00,JPL,1,471.92,4481.38,155.42,156,1.0,15.0,3
2019-05-10 02:00:00,Caltech,0,,,4158.08,4159,1.0,10.0,1
2019-05-10 02:00:00,JPL,0,,,151.29,154,1.0,15.0,5
2019-05-10 03:00:00,Caltech,1,85.58,157670.45,4158.09,4159,1.0,10.0,1
2019-05-10 03:00:00,JPL,0,,,147.89,149,1.0,15.0,2
2019-05-10 04:00:00,Caltech,0,,,4156.41,4158,1.0,10.0,2
2019-05-10 04:00:00,JPL,0,,,143.68,147,1.0,15.0,6
2019-05-10 05:00:00,Caltech,0,,,4155.13,4156,1.0,10.0,2
2019-05-10 05:00:00,JPL,0,,,138.68,141,1.0,15.0,6
2019-05-10 06:00:00,Caltech,0,,,4154.0,4154,1.0,10.0,0
2019-05-10 06:00:00,JPL,0,,,132.6,135,1.0,15.0,3
2019-05-10 07:00:00,Caltech,0,,,4153.39,4154,1.0,10.0,1
2019-05-10 07:00:00,JPL,0,,,130.78,132,1.0,15.0,3
2019-05-10 08:00:00,Caltech,0,,,4152.36,4153,1.0,10.0,2
2019-05-10 08:00:00,JPL,0,,,128.92,129,1.0,15.0,1
2019-05-10 09:00:00,Caltech,0,,,4151.0,4151,1.0,10.0,0
2019-05-10 09:00:00,JPL,0,,,128.0,128,1.0,15.0,0
2019-05-10 10:00:00,Caltech,0,,,4150.98,4151,1.0,10.0,1
2019-05-10 10:00:00,JPL,0,,,127.48,128,1.0,15.0,1
2019-05-10 11:00:00,Caltech,0,,,4149.71,4150,1.0,10.0,2
2019-05-10 11:00:00,JPL,0,,,126.73,127,1.0,15.0,1
2019-05-10 12:00:00,Caltech,0,,,4147.11,4148,1.0,10.0,2
2019-05-10 12:00:00,JPL,2,512.16,3822.78,125.74,127,1.0,15.0,1
2019-05-10 13:00:00,Caltech,2,318.82,157085.22,4145.69,4146,1.0,10.0,2
2019-05-10 13:00:00,JPL,1,484.65,3779.37,127.1,128,1.0,15.0,1
2019-05-10 14:00:00,Caltech,3,440.59,157066.17,4145.49,4147,1.0,10.0,2
2019-05-10 14:00:00,JPL,4,522.25,3745.38,128.34,131,1.0,15.0,0
2019-05-10 15:00:00,Caltech,6,441.31,157170.39,4148.86,4151,1.0,10.0,2
2019-05-10 15:00:00,JPL,5,241.08,3754.47,129.97,132,1.0,15.0,4
2019-05-10 16:00:00,Caltech,7,471.41,157491.64,4153.56,4156,1.0,10.0,3
2019-05-10 16:00:00,JPL,6,240.54,3825.38,131.55,134,1.0,15.0,4
2019-05-10 17:00:00,Caltech,4,449.68,157651.3,4155.7,4157,1.0,10.0,3
2019-05-10 17:00:00,JPL,3,162.46,3872.9,133.66,135,1.0,15.0,3
